filename,width,height,class,xmin,ymin,xmax,ymax
rotated_by_15_Screen-Shot-2018-06-12-at-11-31-39-PM_png.rf.3a18ef8226607316cec662d7eabd6cf5.jpg,416,416,rotten,13,36,377,345
rotated_by_15_Screen-Shot-2018-06-12-at-11-31-44-PM_png.rf.865a0f248342cdd3ccf230df93bdefec.jpg,416,416,rotten,43,21,396,397
rotated_by_15_Screen-Shot-2018-06-12-at-11-31-48-PM_png.rf.a68d6a2ec82e56574c8ca1abf0ac92f1.jpg,416,416,rotten,38,24,372,401
rotated_by_15_Screen-Shot-2018-06-12-at-11-31-52-PM_png.rf.8aa44dace0cf74dfdf0950279cba76f2.jpg,416,416,rotten,42,19,393,402
rotated_by_15_Screen-Shot-2018-06-12-at-11-32-13-PM_png.rf.d3195b33c65d24ff6cec7aee2882016d.jpg,416,416,rotten,26,23,389,395
rotated_by_15_Screen-Shot-2018-06-12-at-11-32-21-PM_png.rf.bde425c13fb6454fff2ee1592017ece1.jpg,416,416,rotten,34,60,394,408
rotated_by_15_Screen-Shot-2018-06-12-at-11-32-33-PM_png.rf.b08bd963b55696523f457e5a5722ba69.jpg,416,416,rotten,45,27,358,382
rotated_by_15_Screen-Shot-2018-06-12-at-11-32-41-PM_png.rf.7815d88a404618e1bc67702d7f679211.jpg,416,416,rotten,32,16,357,407
rotated_by_15_Screen-Shot-2018-06-12-at-11-33-00-PM_png.rf.9516be5f0f16d91850a5d76d03017e93.jpg,416,416,rotten,45,24,385,380
rotated_by_15_Screen-Shot-2018-06-12-at-11-33-06-PM_png.rf.ed8bbf120b77f1161b04ee36a74dc323.jpg,416,416,rotten,45,30,368,364
rotated_by_15_Screen-Shot-2018-06-12-at-11-33-16-PM_png.rf.399c73c3b789557dc92802a63a9fc605.jpg,416,416,rotten,39,20,373,389
rotated_by_15_Screen-Shot-2018-06-12-at-11-33-23-PM_png.rf.68ecc5d1ef3ce4606f2b0398b3b0a354.jpg,416,416,rotten,31,20,396,394
rotated_by_15_Screen-Shot-2018-06-12-at-11-33-43-PM_png.rf.957bd0e6eb07e800ac16ba466423f2eb.jpg,416,416,rotten,13,29,394,378
rotated_by_15_Screen-Shot-2018-06-12-at-11-33-50-PM_png.rf.5b3b88b27ef35aece5b33c8725ac0638.jpg,416,416,rotten,23,27,396,397
rotated_by_15_Screen-Shot-2018-06-12-at-11-34-00-PM_png.rf.1f86c0251b8d1c0ce3f6db2adb75192c.jpg,416,416,rotten,26,22,404,402
rotated_by_15_Screen-Shot-2018-06-12-at-11-35-55-PM_png.rf.ff5c684b6db6852fe06a1743056f49f1.jpg,416,416,rotten,28,20,372,387
rotated_by_15_Screen-Shot-2018-06-12-at-11-35-59-PM_png.rf.89d25fc5dea8e01765628f3dc74ebe02.jpg,416,416,rotten,3,14,380,389
rotated_by_15_Screen-Shot-2018-06-12-at-11-36-06-PM_png.rf.19cb720e6c5d178fa87ead4022ed4857.jpg,416,416,rotten,196,16,377,260
rotated_by_15_Screen-Shot-2018-06-12-at-11-36-06-PM_png.rf.19cb720e6c5d178fa87ead4022ed4857.jpg,416,416,rotten,40,146,244,408
rotated_by_15_Screen-Shot-2018-06-12-at-11-36-19-PM_png.rf.318c04543a329bd0da4a7628c8e99669.jpg,416,416,rotten,26,5,391,377
rotated_by_15_Screen-Shot-2018-06-12-at-11-36-24-PM_png.rf.9d817609530b24218928a69c3451d4bf.jpg,416,416,rotten,20,28,376,388
rotated_by_15_Screen-Shot-2018-06-12-at-11-36-35-PM_png.rf.7e9036f2cea964dd7fb60e3ad59c9889.jpg,416,416,rotten,42,30,395,394
rotated_by_15_Screen-Shot-2018-06-12-at-11-36-42-PM_png.rf.5595c1df1cbcc723460abf60754e4da5.jpg,416,416,rotten,23,27,385,379
rotated_by_15_Screen-Shot-2018-06-12-at-11-36-48-PM_png.rf.32186380bf9858e1a210d3e682256ad1.jpg,416,416,rotten,37,20,389,392
rotated_by_15_Screen-Shot-2018-06-12-at-11-36-53-PM_png.rf.485f2bc1c4a43a0f4018968034e6cb4f.jpg,416,416,rotten,11,26,385,373
rotated_by_15_Screen-Shot-2018-06-12-at-11-37-07-PM_png.rf.86e01055c393c8d48ee4f51d94a06286.jpg,416,416,rotten,36,35,380,348
rotated_by_15_Screen-Shot-2018-06-12-at-11-37-13-PM_png.rf.fd1bcc3aabb2aacaaf82ee6fc81506df.jpg,416,416,rotten,36,24,400,404
rotated_by_15_Screen-Shot-2018-06-12-at-11-37-19-PM_png.rf.cfc146f8bb0811d6fc258935a6293db8.jpg,416,416,rotten,46,35,374,394
rotated_by_15_Screen-Shot-2018-06-12-at-11-37-25-PM_png.rf.3de972720f37d50d40c4e30703c1bb61.jpg,416,416,rotten,27,10,394,387
rotated_by_15_Screen-Shot-2018-06-12-at-11-37-31-PM_png.rf.412a58c169b7bffbc78ff9b94d443a23.jpg,416,416,rotten,35,21,380,395
rotated_by_15_Screen-Shot-2018-06-12-at-11-37-45-PM_png.rf.5e6a964529101afa35a261d1c3212bb3.jpg,416,416,rotten,29,13,389,360
rotated_by_15_Screen-Shot-2018-06-12-at-11-38-13-PM_png.rf.ddc9be3cdc9981a13ad086096ff11815.jpg,416,416,rotten,24,14,394,408
rotated_by_15_Screen-Shot-2018-06-12-at-11-38-19-PM_png.rf.080f83238996a96f6808c32b2e96eebd.jpg,416,416,rotten,7,9,391,411
rotated_by_15_Screen-Shot-2018-06-12-at-11-38-26-PM_png.rf.8f8a25d7a439f7323a0043e9ff0439e6.jpg,416,416,rotten,11,9,397,405
rotated_by_15_Screen-Shot-2018-06-12-at-11-38-34-PM_png.rf.4fe4aad29549861f44ea809411833636.jpg,416,416,rotten,27,23,366,397
rotated_by_15_Screen-Shot-2018-06-12-at-11-38-52-PM_png.rf.604b3c149f5dabc4e7598ef229cd674b.jpg,416,416,rotten,25,24,373,387
rotated_by_15_Screen-Shot-2018-06-12-at-11-39-02-PM_png.rf.8b61c2c12824922a485546ee521ecc25.jpg,416,416,rotten,35,21,354,394
rotated_by_15_Screen-Shot-2018-06-12-at-11-39-19-PM_png.rf.16baea9d7890ac3becc63705726ce30c.jpg,416,416,rotten,85,51,356,372
rotated_by_15_Screen-Shot-2018-06-12-at-11-40-11-PM_png.rf.720591bcbd62310ba393b9a69d12020b.jpg,416,416,rotten,47,39,371,387
rotated_by_15_Screen-Shot-2018-06-12-at-11-40-18-PM_png.rf.612911d40be838b062c266c15cca83a6.jpg,416,416,rotten,12,22,393,390
rotated_by_15_Screen-Shot-2018-06-12-at-11-40-30-PM_png.rf.d573180e1f9718b193f5d0d8868a514d.jpg,416,416,rotten,60,45,389,376
rotated_by_15_Screen-Shot-2018-06-12-at-11-40-36-PM_png.rf.b4e8ee43f2f15bfd223ba54deb65c530.jpg,416,416,rotten,34,18,388,390
rotated_by_15_Screen-Shot-2018-06-12-at-11-40-42-PM_png.rf.4c28e075f2f1c92b3a9ba1554fa5ccc7.jpg,416,416,rotten,38,13,358,411
rotated_by_15_Screen-Shot-2018-06-12-at-11-41-04-PM_png.rf.8cc14d0361d0c8ca0eba99aea14fc90c.jpg,416,416,rotten,45,58,337,383
rotated_by_15_Screen-Shot-2018-06-12-at-11-41-08-PM_png.rf.f373dd401596bff2f8c329cb56f859f8.jpg,416,416,rotten,5,18,396,395
rotated_by_15_Screen-Shot-2018-06-12-at-11-41-22-PM_png.rf.dbd5bd677933735b592c0db2136f4612.jpg,416,416,rotten,45,38,333,392
rotated_by_15_Screen-Shot-2018-06-12-at-11-41-35-PM_png.rf.e23a50ec35a59fa61744a6ea657ab8dc.jpg,416,416,rotten,18,17,373,403
rotated_by_15_Screen-Shot-2018-06-12-at-11-41-44-PM_png.rf.e87e3fd4ba3b8f72ba6973cbff422dee.jpg,416,416,rotten,46,25,372,389
rotated_by_15_Screen-Shot-2018-06-12-at-11-41-48-PM_png.rf.66d9d1b1a1ed740c4969e30705e21ab8.jpg,416,416,rotten,43,28,378,405
rotated_by_15_Screen-Shot-2018-06-12-at-11-42-00-PM_png.rf.c0b849e1ce21af9790d35932a352d645.jpg,416,416,rotten,38,48,366,368
rotated_by_15_Screen-Shot-2018-06-12-at-11-42-05-PM_png.rf.b6629b7feffb53d17a2770120f62f889.jpg,416,416,rotten,52,33,389,401
rotated_by_15_Screen-Shot-2018-06-12-at-11-42-10-PM_png.rf.c677e77c45603f22ee50b064d50a0e3b.jpg,416,416,rotten,27,28,359,361
rotated_by_15_Screen-Shot-2018-06-12-at-11-42-20-PM_png.rf.80504b15414e6f49110a6d652ce819f2.jpg,416,416,rotten,9,1,395,401
rotated_by_15_Screen-Shot-2018-06-12-at-11-42-38-PM_png.rf.54f5c57328f535aef676d2c8ed22d800.jpg,416,416,rotten,33,37,369,376
rotated_by_15_Screen-Shot-2018-06-12-at-11-42-45-PM_png.rf.1d6181f4678c1b2d15a8c256a5a316f1.jpg,416,416,rotten,39,18,393,400
rotated_by_15_Screen-Shot-2018-06-12-at-11-42-52-PM_png.rf.dfb340dd0832ab1dce2cbe46ce31ce72.jpg,416,416,rotten,47,19,353,381
rotated_by_15_Screen-Shot-2018-06-12-at-11-42-56-PM_png.rf.ba202941b45bcfaa839c27897875b5ae.jpg,416,416,rotten,41,33,373,392
rotated_by_15_Screen-Shot-2018-06-12-at-11-43-10-PM_png.rf.4a8d03be610ce453dfcf92a49c57eff5.jpg,416,416,rotten,86,52,347,368
rotated_by_15_Screen-Shot-2018-06-12-at-11-43-22-PM_png.rf.0ffaaa09feb4c2ed4b6bf4126d1a6d9b.jpg,416,416,rotten,30,14,356,394
rotated_by_15_Screen-Shot-2018-06-12-at-11-43-26-PM_png.rf.1b21df6e88d54b34d9bc0cb3c4e54edc.jpg,416,416,rotten,44,26,349,389
rotated_by_15_Screen-Shot-2018-06-12-at-11-43-31-PM_png.rf.fdffefa838fb23d80c199d066afde417.jpg,416,416,rotten,42,27,373,368
rotated_by_15_Screen-Shot-2018-06-12-at-11-43-36-PM_png.rf.28cdd3aa7a5140bac4dac974adbbd52f.jpg,416,416,rotten,33,27,366,387
rotated_by_15_Screen-Shot-2018-06-12-at-11-43-49-PM_png.rf.78c85afe0add4926d986e229065735ee.jpg,416,416,rotten,28,13,373,403
rotated_by_15_Screen-Shot-2018-06-12-at-11-43-54-PM_png.rf.17521bb8cd800bd29130b5a5237bb51d.jpg,416,416,rotten,39,25,356,350
rotated_by_15_Screen-Shot-2018-06-12-at-11-44-16-PM_png.rf.bde35e5285921652fc9af93e82acf4ba.jpg,416,416,rotten,51,21,360,368
rotated_by_15_Screen-Shot-2018-06-12-at-11-44-24-PM_png.rf.cd73f309c9da3b8b9d2779bb81d85513.jpg,416,416,rotten,36,17,366,385
rotated_by_15_Screen-Shot-2018-06-12-at-11-44-29-PM_png.rf.504654286fa3fba5e8d094443e3464bc.jpg,416,416,rotten,31,22,365,362
rotated_by_15_Screen-Shot-2018-06-12-at-11-44-34-PM_png.rf.a7716ca4681743987903a6d3c37a74e0.jpg,416,416,rotten,19,11,395,389
rotated_by_15_Screen-Shot-2018-06-12-at-11-44-39-PM_png.rf.4acc88a0c9a85e5e7fb9e47c55afd811.jpg,416,416,rotten,26,12,367,373
rotated_by_15_Screen-Shot-2018-06-12-at-11-44-48-PM_png.rf.97f4464514e50ed415eb5d93f2d5a972.jpg,416,416,rotten,21,10,386,392
rotated_by_15_Screen-Shot-2018-06-12-at-11-45-12-PM_png.rf.eec7ce84fe2cc163e0bfdd4b79cab6c1.jpg,416,416,rotten,30,32,382,381
rotated_by_15_Screen-Shot-2018-06-12-at-11-45-17-PM_png.rf.b5914168838b48eefe8bbaef8ce38d5e.jpg,416,416,rotten,35,33,378,394
rotated_by_15_Screen-Shot-2018-06-12-at-11-45-33-PM_png.rf.6447bbe964a3a7dae145e33d19f340a7.jpg,416,416,rotten,29,34,385,392
rotated_by_15_Screen-Shot-2018-06-12-at-11-45-42-PM_png.rf.75e4d129ac10bf4b802e86f2d6820545.jpg,416,416,rotten,24,39,397,382
rotated_by_15_Screen-Shot-2018-06-12-at-11-45-47-PM_png.rf.8d89661bea6a500fb4aeaad65b5b4314.jpg,416,416,rotten,57,34,388,374
rotated_by_15_Screen-Shot-2018-06-12-at-11-45-57-PM_png.rf.af14b25771885f2853c7f878242a7a28.jpg,416,416,rotten,36,24,351,362
rotated_by_15_Screen-Shot-2018-06-12-at-11-46-17-PM_png.rf.f0ea3ccd0098594484ee3b55bef0db9b.jpg,416,416,rotten,25,24,374,390
rotated_by_15_Screen-Shot-2018-06-12-at-11-46-26-PM_png.rf.6bed867aeb83c7261c85ae01504658cd.jpg,416,416,rotten,22,43,358,385
rotated_by_15_Screen-Shot-2018-06-12-at-11-50-14-PM_png.rf.3cf9eeeb5f1a78b2e1d9161a668c30fa.jpg,416,416,fresh,52,60,375,402
rotated_by_15_Screen-Shot-2018-06-12-at-11-50-28-PM_png.rf.2ffe7c1c72bb8a7f240547a6e34360cc.jpg,416,416,fresh,10,27,386,379
rotated_by_15_Screen-Shot-2018-06-12-at-11-50-41-PM_png.rf.f97150682b1e80590ad05433b1b6a725.jpg,416,416,fresh,53,61,384,408
rotated_by_15_Screen-Shot-2018-06-12-at-11-50-47-PM_png.rf.e76cfc7b718e75efe663cabeee8b741e.jpg,416,416,fresh,33,39,385,392
rotated_by_15_Screen-Shot-2018-06-12-at-11-50-54-PM_png.rf.2278b62842d759c498d00a6219b6c364.jpg,416,416,fresh,31,40,389,383
rotated_by_15_Screen-Shot-2018-06-12-at-11-51-47-PM_png.rf.978f3a3ac9b3d2157a98f71d0af1a0b1.jpg,416,416,fresh,54,56,375,398
rotated_by_15_Screen-Shot-2018-06-12-at-11-52-03-PM_png.rf.c3e5bc7065681cc6d7f807fbda44ab82.jpg,416,416,fresh,14,16,394,400
rotated_by_15_Screen-Shot-2018-06-12-at-11-52-12-PM_png.rf.53921458c48dd6a1ca205d68667ff647.jpg,416,416,fresh,57,18,363,402
rotated_by_15_Screen-Shot-2018-06-12-at-11-52-32-PM_png.rf.d159f77df83829aece8463dde757d5c2.jpg,416,416,fresh,55,31,371,398
rotated_by_15_Screen-Shot-2018-06-12-at-11-52-40-PM_png.rf.7f527387c43f8184ffe2e4be4b300057.jpg,416,416,fresh,31,38,388,400
rotated_by_15_Screen-Shot-2018-06-12-at-11-52-46-PM_png.rf.404368c62ec0ce334d1817eedcad9a43.jpg,416,416,fresh,53,17,387,403
rotated_by_15_Screen-Shot-2018-06-12-at-11-52-51-PM_png.rf.e051746467b419bc3773ec5539308857.jpg,416,416,fresh,24,27,377,386
rotated_by_15_Screen-Shot-2018-06-12-at-11-53-17-PM_png.rf.5405335c10a4797f047f81c034b89b54.jpg,416,416,fresh,46,40,358,366
rotated_by_15_Screen-Shot-2018-06-12-at-11-53-22-PM_png.rf.68040b74e52bc0afaba3266a26722f62.jpg,416,416,fresh,31,22,392,382
rotated_by_15_Screen-Shot-2018-06-12-at-11-53-33-PM_png.rf.b13b8a7dff3da254ad66320f0d4d265f.jpg,416,416,fresh,55,27,381,381
rotated_by_15_Screen-Shot-2018-06-12-at-11-53-43-PM_png.rf.047e142d65393c6ba703c4394ffb15c9.jpg,416,416,fresh,114,51,210,186
rotated_by_15_Screen-Shot-2018-06-12-at-11-53-43-PM_png.rf.047e142d65393c6ba703c4394ffb15c9.jpg,416,416,fresh,214,94,303,213
rotated_by_15_Screen-Shot-2018-06-12-at-11-53-43-PM_png.rf.047e142d65393c6ba703c4394ffb15c9.jpg,416,416,fresh,162,151,254,260
rotated_by_15_Screen-Shot-2018-06-12-at-11-53-43-PM_png.rf.047e142d65393c6ba703c4394ffb15c9.jpg,416,416,fresh,71,170,155,275
rotated_by_15_Screen-Shot-2018-06-12-at-11-53-43-PM_png.rf.047e142d65393c6ba703c4394ffb15c9.jpg,416,416,fresh,31,269,105,393
rotated_by_15_Screen-Shot-2018-06-12-at-11-53-43-PM_png.rf.047e142d65393c6ba703c4394ffb15c9.jpg,416,416,fresh,98,274,178,398
rotated_by_15_Screen-Shot-2018-06-12-at-11-53-43-PM_png.rf.047e142d65393c6ba703c4394ffb15c9.jpg,416,416,fresh,178,259,268,387
rotated_by_15_Screen-Shot-2018-06-12-at-11-53-43-PM_png.rf.047e142d65393c6ba703c4394ffb15c9.jpg,416,416,fresh,258,195,344,331
rotated_by_15_Screen-Shot-2018-06-12-at-11-53-43-PM_png.rf.047e142d65393c6ba703c4394ffb15c9.jpg,416,416,fresh,315,153,399,269
rotated_by_15_Screen-Shot-2018-06-12-at-11-53-53-PM_png.rf.7667d0c3ba8b5985cff8315843577e25.jpg,416,416,fresh,39,53,386,398
rotated_by_15_Screen-Shot-2018-06-12-at-11-54-03-PM_png.rf.7b11a29f30462d8621c7dbcf1481a408.jpg,416,416,fresh,9,16,372,377
rotated_by_15_Screen-Shot-2018-06-12-at-11-54-10-PM_png.rf.b5e7fccf0ae7b54193a6562c277a372d.jpg,416,416,fresh,67,57,364,377
rotated_by_15_Screen-Shot-2018-06-12-at-11-54-20-PM_png.rf.1f975023dd62adbfc8f86f0694214c85.jpg,416,416,fresh,5,21,379,400
rotated_by_15_Screen-Shot-2018-06-12-at-11-54-35-PM_png.rf.da1e22afebc106c87a4f5beec2ac9e9f.jpg,416,416,fresh,19,14,408,399
rotated_by_15_Screen-Shot-2018-06-12-at-11-54-44-PM_png.rf.27a24b7ce5fdd1cc7d9d62c9b9d25531.jpg,416,416,fresh,50,42,402,398
rotated_by_15_Screen-Shot-2018-06-12-at-11-54-55-PM_png.rf.922e9a443c97cb600fbf8eea13979583.jpg,416,416,fresh,73,38,329,367
rotated_by_15_Screen-Shot-2018-06-12-at-11-55-00-PM_png.rf.c2c792fc80a20284fa36d655eaffa963.jpg,416,416,fresh,49,54,378,369
rotated_by_15_Screen-Shot-2018-06-12-at-11-55-05-PM_png.rf.a29505a755c93d98727bc9901005d8dd.jpg,416,416,fresh,41,34,382,394
rotated_by_15_Screen-Shot-2018-06-12-at-11-55-28-PM_png.rf.526331f32a3f17e16d8c5c1ac47dcd8c.jpg,416,416,fresh,17,42,371,371
rotated_by_15_Screen-Shot-2018-06-12-at-11-55-37-PM_png.rf.f7f281a5d7098ebf4ce4c6db6be51849.jpg,416,416,fresh,28,47,369,394
rotated_by_15_Screen-Shot-2018-06-12-at-11-55-42-PM_png.rf.3242999b31bd7b2c4341b51cb21e6443.jpg,416,416,fresh,25,48,377,392
rotated_by_15_Screen-Shot-2018-06-12-at-11-55-48-PM_png.rf.632aa1b3ad008285712862020f7236b8.jpg,416,416,fresh,55,63,380,396
rotated_by_15_Screen-Shot-2018-06-12-at-11-55-58-PM_png.rf.6ca2849ab3f23bbb21662a24604d01af.jpg,416,416,fresh,47,47,379,392
rotated_by_15_Screen-Shot-2018-06-12-at-11-56-20-PM_png.rf.54ec81d56717bc4610d9a4756b24a08f.jpg,416,416,fresh,19,25,384,391
rotated_by_15_Screen-Shot-2018-06-12-at-11-56-35-PM_png.rf.fd4068a60dc681651c5956f081490faf.jpg,416,416,fresh,28,23,365,385
rotated_by_15_Screen-Shot-2018-06-12-at-11-56-43-PM_png.rf.53262ded467ac2ce4780b69bd9cd1b1a.jpg,416,416,fresh,24,23,384,385
rotated_by_15_Screen-Shot-2018-06-12-at-11-56-55-PM_png.rf.f0b763b2b8eef551d7bf062746f525ce.jpg,416,416,fresh,23,61,366,413
rotated_by_15_Screen-Shot-2018-06-12-at-11-57-07-PM_png.rf.98927741d8db3443256162a9ac90a3ea.jpg,416,416,fresh,12,20,399,372
rotated_by_15_Screen-Shot-2018-06-12-at-11-57-45-PM_png.rf.1a9b7049797a335c2d43eaee63828962.jpg,416,416,fresh,19,7,392,395
rotated_by_15_Screen-Shot-2018-06-12-at-11-57-52-PM_png.rf.67b9be906c491ee4dcfd8bad5ce66044.jpg,416,416,fresh,25,50,368,403
rotated_by_15_Screen-Shot-2018-06-12-at-11-58-02-PM_png.rf.157ec2ecf0b05575183b0ec86f59187c.jpg,416,416,fresh,15,46,383,377
rotated_by_15_Screen-Shot-2018-06-12-at-11-58-11-PM_png.rf.1959a2375a259dcfb3027f65a9a0d345.jpg,416,416,fresh,60,45,339,380
rotated_by_15_Screen-Shot-2018-06-12-at-11-58-18-PM_png.rf.e2331ccdc58dc278ee864099f901bd45.jpg,416,416,fresh,49,32,389,409
rotated_by_15_Screen-Shot-2018-06-12-at-11-58-28-PM_png.rf.9ce6601611105fe8fb0b04f26c56a8a9.jpg,416,416,fresh,54,60,385,401
rotated_by_15_Screen-Shot-2018-06-12-at-11-58-50-PM_png.rf.2662a3ff5f7e42e7be0d97da1c3c56f8.jpg,416,416,fresh,51,27,357,388
rotated_by_15_Screen-Shot-2018-06-12-at-11-59-11-PM_png.rf.e3c30c109611274e2763563e10616e37.jpg,416,416,fresh,20,34,367,395
rotated_by_15_Screen-Shot-2018-06-12-at-11-59-19-PM_png.rf.087d115fe9ae03c96657a4bc30389ff1.jpg,416,416,fresh,18,20,356,366
rotated_by_15_Screen-Shot-2018-06-12-at-11-59-23-PM_png.rf.bffe2a01f6943f5784baa4cc6c62cb44.jpg,416,416,fresh,41,30,392,374
rotated_by_15_Screen-Shot-2018-06-12-at-11-59-28-PM_png.rf.f57cae522adcdad636bd75be0bb3ba52.jpg,416,416,fresh,55,25,379,379
rotated_by_15_Screen-Shot-2018-06-12-at-11-59-33-PM_png.rf.a052ed973f66e4db9751a0fc0a66e2a9.jpg,416,416,fresh,45,53,384,366
rotated_by_15_Screen-Shot-2018-06-12-at-11-59-48-PM_png.rf.86f75d500138f42bd1ab68601392e5ab.jpg,416,416,fresh,21,29,383,396
rotated_by_15_Screen-Shot-2018-06-12-at-11-59-54-PM_png.rf.bc30e6303c6932ec590b4900a98aa718.jpg,416,416,fresh,34,57,356,397
rotated_by_15_Screen-Shot-2018-06-13-at-12-00-02-AM_png.rf.776bb1bd3a482880c461d214ff385099.jpg,416,416,fresh,39,75,337,398
rotated_by_15_Screen-Shot-2018-06-13-at-12-00-06-AM_png.rf.18f5475ac7ff7edb3547eaf402d7ecea.jpg,416,416,fresh,37,38,375,383
rotated_by_15_Screen-Shot-2018-06-13-at-12-00-17-AM_png.rf.c1b1be4b881f44c44917264f5b8c4399.jpg,416,416,fresh,61,67,377,395
rotated_by_15_Screen-Shot-2018-06-13-at-12-00-35-AM_png.rf.6b13497f08096c9e455055a798e6d4a2.jpg,416,416,fresh,14,21,372,384
rotated_by_15_Screen-Shot-2018-06-13-at-12-00-43-AM_png.rf.c2636f796253aea705d7b3ebf386b90b.jpg,416,416,fresh,1,13,311,388
rotated_by_15_Screen-Shot-2018-06-13-at-12-01-10-AM_png.rf.3aae7215a41719ed7f5ce06f0aa7de73.jpg,416,416,fresh,38,31,381,385
rotated_by_15_Screen-Shot-2018-06-13-at-12-01-10-AM_png.rf.3aae7215a41719ed7f5ce06f0aa7de73.jpg,416,416,fresh,147,59,147,60
rotated_by_15_Screen-Shot-2018-06-13-at-12-01-23-AM_png.rf.c63eb0191cb15c43ccde4c38bea173b9.jpg,416,416,fresh,25,13,380,390
rotated_by_15_Screen-Shot-2018-06-13-at-12-01-36-AM_png.rf.cb789a845a7e3a55ec93d0f8bfdabd08.jpg,416,416,fresh,11,34,384,373
rotated_by_15_Screen-Shot-2018-06-13-at-12-01-49-AM_png.rf.b81cd204226c6ba46494805fe65c3edb.jpg,416,416,fresh,6,33,390,381
rotated_by_15_Screen-Shot-2018-06-13-at-12-02-05-AM_png.rf.084ebbeb005a3cfe222fc3827e0c0fe8.jpg,416,416,fresh,15,57,396,413
rotated_by_15_Screen-Shot-2018-06-13-at-12-02-33-AM_png.rf.45d649b13eeefd225e3b6a095050caaa.jpg,416,416,fresh,12,23,344,376
rotated_by_15_Screen-Shot-2018-06-13-at-12-02-41-AM_png.rf.fd86ce0f06c47b1ecc7c5ec5f8633786.jpg,416,416,fresh,50,21,367,397
rotated_by_15_Screen-Shot-2018-06-13-at-12-02-45-AM_png.rf.b0d4501396687ca4b2ecb8de8060eccf.jpg,416,416,fresh,29,46,381,395
rotated_by_15_Screen-Shot-2018-06-13-at-12-03-01-AM_png.rf.ca8c0ba271e7309156e0cc7ccadecea3.jpg,416,416,fresh,30,32,265,373
rotated_by_15_Screen-Shot-2018-06-13-at-12-03-01-AM_png.rf.ca8c0ba271e7309156e0cc7ccadecea3.jpg,416,416,fresh,201,22,394,278
rotated_by_15_Screen-Shot-2018-06-13-at-12-03-17-AM_png.rf.dd0e0920f4117c4817ed6b3b25efacd6.jpg,416,416,fresh,41,26,371,403
rotated_by_15_Screen-Shot-2018-06-13-at-12-03-21-AM_png.rf.97cefd5649114bbe4bb836a9fd1c910b.jpg,416,416,fresh,57,54,364,406
rotated_by_15_Screen-Shot-2018-06-13-at-12-03-27-AM_png.rf.77e919268ce4c36c746a9709924cf35d.jpg,416,416,fresh,54,30,359,388
rotated_by_15_Screen-Shot-2018-06-13-at-12-03-44-AM_png.rf.a5571be026484407173b725f7ab74a63.jpg,416,416,fresh,23,17,372,396
rotated_by_15_Screen-Shot-2018-06-13-at-12-03-55-AM_png.rf.d4ccd8ec7930943cad15c4c8fd6a8c4b.jpg,416,416,fresh,11,30,401,396
rotated_by_15_Screen-Shot-2018-06-13-at-12-04-01-AM_png.rf.8a5f0576c94a9a4ea39f12dadf26e7c5.jpg,416,416,fresh,67,54,406,405
rotated_by_15_Screen-Shot-2018-06-13-at-12-04-26-AM_png.rf.d7d34fd1bea2ac5e18dd5e9a83bf1724.jpg,416,416,fresh,17,30,396,381
rotated_by_15_Screen-Shot-2018-06-13-at-12-04-51-AM_png.rf.6f55c5921749979fc5f3fab9a9bbbd4e.jpg,416,416,fresh,13,5,399,389
rotated_by_15_Screen-Shot-2018-06-13-at-12-05-13-AM_png.rf.4b048926cba7d74dc22827bef96e0e76.jpg,416,416,fresh,48,73,376,371
rotated_by_15_Screen-Shot-2018-06-13-at-12-05-19-AM_png.rf.e79858014fed6c29c7508f021daedfe3.jpg,416,416,fresh,46,68,381,382
rotated_by_15_Screen-Shot-2018-06-13-at-12-05-27-AM_png.rf.b065f4dca68bfc4a75e14d27a519baaf.jpg,416,416,fresh,43,47,387,382
rotated_by_15_Screen-Shot-2018-06-13-at-12-05-33-AM_png.rf.5ba0093849441a1da46959921e53747e.jpg,416,416,fresh,46,27,387,393
rotated_by_15_Screen-Shot-2018-06-13-at-12-05-46-AM_png.rf.86e0f731b578252f6482d70f88e0bd39.jpg,416,416,fresh,26,7,385,386
rotated_by_15_Screen-Shot-2018-06-13-at-12-06-01-AM_png.rf.9a5a9dbf0626bd35fc3be6bd9da53e2a.jpg,416,416,fresh,27,21,416,402
rotated_by_15_Screen-Shot-2018-06-13-at-12-06-10-AM_png.rf.6bbda1f4d493730f0fa4369952a1343f.jpg,416,416,fresh,51,20,386,396
rotated_by_15_Screen-Shot-2018-06-13-at-12-06-15-AM_png.rf.9a96be70c17b70e2bfe500c7c1c4b09e.jpg,416,416,fresh,69,52,368,356
rotated_by_15_Screen-Shot-2018-06-13-at-12-06-28-AM_png.rf.34ecb39c0d519ffa43a1eeb769cbec2e.jpg,416,416,fresh,23,35,403,416
rotated_by_15_Screen-Shot-2018-06-13-at-12-06-36-AM_png.rf.4e193d9a66e78ba207850e755b09e86c.jpg,416,416,fresh,36,36,394,416
rotated_by_15_Screen-Shot-2018-06-13-at-12-06-52-AM_png.rf.094373e649cf1d7d04bef9e8fe6af20b.jpg,416,416,fresh,63,35,367,407
rotated_by_15_Screen-Shot-2018-06-13-at-12-06-59-AM_png.rf.55ea6bd3ec90ef5b0f91cb3f4d38d447.jpg,416,416,fresh,55,73,350,392
rotated_by_15_Screen-Shot-2018-06-13-at-12-07-05-AM_png.rf.2d03bd41aa1d65e9e4d6b6160964e10b.jpg,416,416,fresh,67,71,357,415
